CustomerID,age,salary_k,tenure_years,number_of_logins,complaints,engagement_score,subscription_type,region,device_type,signup_date,last_active_date,churn
CUST_FF36BA32,38.780392075687445,15.421172501083268,3.71,22,0,19.81,Basic,India,Mobile,2016-06-06,2024-10-23,0
CUST_F9E50ED3,42.01829659818307,36.568334342350155,0.85,24,3,13.08,Standard,USA,Smart TV,2024-06-17,2024-10-19,0
CUST_381C70ED,35.020791693398614,15.235973190384245,0.06,31,2,14.04,Basic,UK,Smart TV,2015-10-16,2024-09-02,0
CUST_5CBC8313,38.95053897005377,22.331258558577304,2.02,14,2,11.86,Standard,UK,Mobile,2021-01-10,2024-07-31,0
CUST_AEC4D258,35.128177789036144,58.95126241981651,1.78,18,2,11.37,Premium,UK,Mobile,2021-07-09,2024-06-10,0
CUST_FA166A2A,33.55031661631608,23.03319518263472,0.19,20,1,9.0,Standard,USA,Web,2021-06-14,2024-02-11,0
CUST_F326760A,43.967636002267554,29.1061524585842,0.43,19,0,10.26,Basic,India,Smart TV,2016-04-10,2024-05-19,0
CUST_EEE5B1DC,27.876402679794403,16.873011675271147,2.14,14,1,9.17,Basic,UK,Mobile,2017-02-25,2024-11-14,0
CUST_9553FC2D,30.051111103941444,65.80349264038679,0.8,18,2,11.82,Standard,USA,Web,2016-03-21,2024-10-23,0
CUST_48583039,28.685049950998685,18.807873413829803,6.3,24,1,24.74,Basic,USA,Smart TV,2016-07-14,2024-11-19,0
CUST_C5046F14,57.915332915404974,23.65697242004559,0.57,14,2,11.2,Basic,India,Web,2024-08-10,2024-06-02,1
CUST_D9D18098,45.9284869551275,46.270252893588754,,16,1,5.71,Premium,India,Web,2024-04-07,2024-06-30,0
CUST_A4C54E28,40.40448182540641,22.6399389973889,1.78,24,4,16.15,Basic,UK,Smart TV,2023-11-15,2024-09-07,1
CUST_FA66EF4A,29.03941237078029,27.433155525393236,10.0,18,2,28.84,Standard,USA,Mobile,2018-06-09,2024-12-24,0
CUST_582A444E,43.77506684023514,22.127475971905547,3.01,21,5,18.62,Standard,USA,Smart TV,2022-08-27,2024-06-22,1
CUST_7854295E,38.2809436600618,20.24982394603753,1.31,24,6,17.29,Basic,Canada,Smart TV,2023-06-08,2024-08-26,1
CUST_6B7BFD9D,41.41288161315224,28.880990886998006,0.05,22,2,10.31,Standard,India,Smart TV,2016-05-12,2024-03-10,0
CUST_F86B15DB,28.902272288381052,32.89975599248831,1.99,26,3,17.02,Standard,India,Mobile,2023-07-03,2024-01-16,0
CUST_CD7E9E96,38.60940766186841,19.47007767827039,0.69,18,2,9.35,Basic,USA,Mobile,2021-06-24,2024-02-08,0
CUST_616C2AEF,34.92645034051839,17.260017395590186,3.13,20,4,18.03,Basic,UK,Smart TV,2023-11-04,2024-10-16,1
CUST_329B502B,30.06471770514355,18.904620495627597,2.62,19,1,16.06,Basic,India,Web,2016-08-29,2024-04-08,0
CUST_146F545B,44.884712990923646,13.944400531953391,0.92,18,1,10.15,Basic,USA,Mobile,2021-07-03,2024-02-03,0
CUST_BFACC1C0,23.91455416044679,12.45412736670652,0.21,17,2,6.75,Basic,UK,Web,2021-03-12,2024-09-09,1
CUST_D23BADF0,44.43400027371055,29.417010561274992,4.22,20,3,17.42,Basic,India,Mobile,2019-08-25,2024-10-29,0
CUST_560920BC,45.98077590621804,36.46970394604855,2.64,27,3,21.99,Basic,USA,Mobile,2020-04-30,2024-03-03,0
CUST_A610828C,28.508696638799115,35.56091886639653,5.54,26,5,22.94,Standard,Canada,Web,2020-11-22,2024-06-17,0
CUST_E138EF6C,28.357211304952465,9.218394142879058,0.9,22,4,11.8,Basic,India,Mobile,2021-08-18,2024-08-26,1
CUST_D45792F6,37.54419893553122,23.49670226418298,3.17,22,3,15.85,Basic,UK,Mobile,2023-03-03,2024-09-19,0
CUST_9928923B,39.86242792790885,15.405607208707774,0.38,21,4,12.24,Basic,India,Mobile,2022-03-17,2024-09-10,1
CUST_F5F66207,37.876625747765495,26.812472167751732,1.04,16,4,8.42,Standard,USA,Mobile,2019-05-03,2024-03-09,0
CUST_2BEAE6B3,41.956501651715904,21.114649849198997,3.21,31,3,23.5,Basic,UK,Smart TV,2017-04-27,2024-07-21,0
CUST_79757EDA,52.37086225022762,32.70215736365509,5.24,19,0,20.46,Standard,USA,Mobile,2022-05-23,2024-09-08,0
CUST_9045ADF8,33.45095198433846,25.69906136823731,1.16,24,2,14.62,Standard,India,Mobile,2021-10-30,2024-10-26,0
CUST_961EC7E4,22.962925957045254,,4.81,25,5,23.74,Basic,USA,Mobile,2023-05-16,2024-08-02,1
CUST_A9B0DB36,41.8846394119151,17.12230898150993,3.4,20,1,16.35,Basic,India,Web,2019-11-22,2024-05-17,0
CUST_77FEE326,54.389636501768315,26.783634853158052,1.29,25,3,17.82,Basic,India,Mobile,2018-07-08,2024-04-28,0
CUST_AC10E987,43.52132479229781,26.496815749689254,6.27,22,4,23.22,Basic,USA,Mobile,2016-12-15,2024-08-17,0
CUST_340B8F9D,27.150745096717515,13.753092666264912,2.14,24,2,14.0,Basic,India,Mobile,2022-05-05,2024-12-13,0
CUST_90238F78,37.94478969838446,12.832823406773429,3.13,27,2,19.47,Basic,Canada,Mobile,2019-06-01,2024-11-21,0
CUST_20268DF1,28.01211471294085,25.621941379599765,2.05,24,2,13.66,Basic,UK,Smart TV,2023-08-29,2024-09-21,0
CUST_1E8CC028,44.2422544660778,13.350043752468014,1.81,24,7,17.99,Basic,UK,Mobile,2024-08-25,2024-10-23,1
CUST_542D3CB0,25.525720818329862,12.403199233025,5.65,21,3,22.23,Basic,UK,Web,2021-12-30,2024-06-08,0
CUST_93813D05,35.420109470932395,21.17065478644017,1.05,11,3,6.38,Standard,India,Mobile,2020-03-29,2024-12-02,0
CUST_F0CF25D3,27.92365773706146,19.218545910013663,0.11,25,2,14.16,Basic,India,Mobile,2021-05-09,2024-07-31,1
CUST_A2BACE9F,40.14159041187696,,6.36,21,3,23.48,Basic,Germany,Smart TV,2020-12-17,2024-07-14,0
CUST_D7B6E845,35.8670445018724,18.61113378250468,5.23,16,4,18.18,Basic,Germany,Mobile,2015-08-12,2024-05-23,1
CUST_356A8649,42.08663224485944,24.758545960795246,,20,1,11.08,Standard,Germany,Smart TV,2017-12-05,2024-01-12,0
CUST_30A36E5B,38.342032319546924,18.850649008752274,0.62,24,0,13.06,Basic,UK,Mobile,2021-09-06,2024-05-29,0
CUST_D5864D5C,29.117350245264706,24.805772436655953,3.38,23,1,15.11,Basic,USA,Mobile,2018-12-19,2024-03-18,0
CUST_407BAE9F,43.789748435036756,21.878089846299762,0.25,8,4,7.44,Standard,India,Web,2017-08-04,2024-11-02,1
CUST_281486B2,41.35494735570114,28.48030919585338,1.65,18,3,9.35,Standard,USA,Smart TV,2021-04-24,2024-03-10,0
CUST_75B7C2F7,29.932726025994704,36.68071900507143,0.27,20,2,12.07,Standard,India,Mobile,2021-01-03,2024-09-08,0
CUST_4E5B6091,60.19534921755081,38.820534432757526,2.73,22,1,14.92,Standard,India,Mobile,2019-07-12,2024-02-12,0
CUST_1D45C82F,40.29374788974334,50.16944609390461,0.08,12,1,6.05,Premium,UK,Mobile,2018-08-04,2024-11-05,0
CUST_C182767D,39.595469995387575,36.260876069665485,2.98,18,4,16.77,Standard,India,Mobile,2023-02-12,2024-03-11,0
CUST_4F512AC1,49.04859323016377,28.32333756237814,3.36,32,6,25.03,Standard,UK,Smart TV,2020-11-11,2024-03-01,0
CUST_3E59C9E0,52.13034529685271,20.853395646999573,2.0,15,6,15.62,Basic,India,Mobile,2017-10-28,2024-07-24,1
CUST_975438EB,39.548816906361004,21.56100981504091,0.58,20,2,13.72,Basic,India,Web,2022-06-25,2024-06-12,1
CUST_2B08537A,42.38126300414042,17.628854221827616,0.32,27,4,13.08,Basic,India,Web,2015-11-04,2024-11-01,1
CUST_31CB3DF2,29.917401056892302,27.547082510278074,1.13,29,3,15.53,Standard,Canada,Web,2015-09-23,2024-07-05,0
CUST_8900DBD5,37.413884620002904,33.64051697573238,1.88,16,2,12.81,Standard,USA,Smart TV,2016-07-25,2024-06-07,0
CUST_10AC5873,37.656310188378484,18.27538012935131,3.08,30,4,21.48,Basic,UK,Smart TV,2021-02-22,2024-01-20,1
CUST_2096EC11,41.25271463879064,23.396823245788426,0.0,21,2,10.08,Standard,India,Web,2024-10-28,2024-12-31,0
CUST_A1EDFD06,41.305736768974626,20.088375995158913,3.72,15,2,12.65,Basic,Germany,Web,2021-10-23,2024-08-01,0
CUST_2B79DD75,42.79392170913696,28.641343727995874,3.74,20,0,17.97,Standard,Canada,Mobile,2023-07-08,2024-10-03,0
CUST_437C698E,40.6122858265626,19.297865192564277,1.76,23,7,14.41,Basic,India,Mobile,2024-09-28,2024-08-30,1
CUST_8BC04C43,27.741335901057315,18.183793491454683,1.26,23,3,16.26,Basic,Canada,Mobile,2023-12-07,2024-09-03,0
CUST_324ED8AD,31.17743254374551,18.892030156471336,5.54,29,3,28.53,Basic,India,Mobile,2015-03-29,2024-11-15,0
CUST_F83B5DD8,33.75139037604507,28.776995542267517,4.61,25,1,19.25,Standard,Germany,Mobile,2020-09-06,2024-11-06,0
CUST_7593E684,36.63683291456083,24.501428949752217,10.0,23,3,31.32,Basic,USA,Mobile,2016-12-04,2024-03-11,0
CUST_773EA1C5,48.028906470640116,21.120448502470676,1.4,27,3,15.8,Basic,USA,Mobile,2016-06-13,2024-05-18,0
CUST_3B385DD2,28.58104969212583,29.01017636652108,7.12,19,2,24.1,Basic,India,Web,2016-10-09,2024-10-05,0
CUST_9DB8B5C0,34.494752376926606,20.660396585336326,0.27,29,0,14.39,Standard,UK,Mobile,2017-07-24,2024-04-03,0
CUST_132A3C68,47.82353868471749,44.33147614324272,1.59,24,3,16.7,Standard,India,Smart TV,2016-05-31,2024-10-15,0
CUST_C621B34F,34.14593336518031,16.270958530403917,1.88,27,2,16.24,Basic,India,Web,2022-05-13,2024-09-23,0
CUST_B4BEF21F,45.328965406236904,21.883216550152927,1.74,22,4,16.39,Basic,USA,Mobile,2016-08-03,2024-08-27,1
CUST_4CB4834D,38.769085021241935,14.336698879781594,2.94,31,3,20.98,Basic,India,Mobile,2023-09-15,2024-01-15,0
CUST_EEAF644C,39.60606191630807,20.34751109375957,0.56,29,3,16.91,Standard,India,Mobile,2023-10-11,2024-05-04,0
CUST_885D7013,35.325384077782346,11.741255356536255,6.04,28,2,23.72,Basic,UK,Smart TV,2019-09-15,2024-07-14,0
CUST_8F95203E,44.29308686434888,35.73304401883937,2.41,25,0,17.04,Basic,UK,Mobile,2016-03-19,2024-02-25,0
CUST_82119622,21.76349664986694,35.623467393761686,7.04,16,5,23.24,Standard,India,Mobile,2016-12-23,2024-03-04,0
CUST_DB3453DC,34.08122252359621,33.88228869100191,0.01,11,4,5.9,Standard,USA,Smart TV,2020-07-18,2024-03-27,1
CUST_40DB66C5,39.21949468288674,25.69208028382968,2.98,21,3,14.06,Basic,India,Mobile,2016-05-24,2024-09-20,0
CUST_27CA3A0F,44.247531273684494,18.302484037070094,1.6,22,0,14.7,Basic,India,Mobile,2020-10-01,2024-06-13,0
CUST_9A93D80A,51.26230235760344,18.976277569577366,2.11,17,4,7.1,Basic,USA,Mobile,2023-08-20,2024-10-24,0
CUST_81631379,34.209119940862294,47.792444067727125,4.09,12,0,10.73,Standard,USA,Mobile,2024-04-15,2024-11-09,0
CUST_D6635D0D,50.023483441996376,47.76716948290024,0.77,26,1,14.18,Premium,Canada,Web,2023-09-09,2024-12-18,0
CUST_86234CEC,33.83176751276034,28.148389761978176,0.69,20,2,9.02,Standard,UK,Mobile,2024-07-17,2024-09-19,0
CUST_960E2F1A,52.94571871951759,21.087807518020156,3.64,27,4,20.88,Basic,UK,Smart TV,2023-02-03,2024-07-30,1
CUST_DCF92025,44.511822121041504,46.004996001686244,2.21,18,1,10.39,Premium,UK,Web,2022-09-04,2024-06-19,0
CUST_2C023EFB,31.9574038612609,18.04239591248095,0.8,16,6,13.59,Basic,India,Mobile,2016-05-26,2024-05-30,1
CUST_F90E52A7,40.761092911945184,28.24757131557413,1.99,9,2,6.98,Standard,Canada,Smart TV,2018-05-15,2024-06-12,0
CUST_14B8433C,37.00353946049449,45.33880675670124,1.85,11,2,11.71,Premium,UK,Smart TV,2021-07-23,2024-11-20,0
CUST_4527136F,42.92926438105906,18.734526500369963,3.53,28,1,21.27,Basic,India,Web,2017-02-09,2024-07-09,0
CUST_5A954EF1,34.83376683440776,37.876777062594904,0.01,16,4,8.11,Basic,USA,Mobile,2015-08-05,2024-07-04,1
CUST_8ADD554A,34.684981474187204,31.182633302636244,2.65,19,3,14.25,Standard,India,Mobile,2015-02-21,2024-09-16,0
CUST_5D1DDD7F,51.12034617682735,22.78831863659459,2.79,33,1,23.98,Basic,USA,Mobile,2023-11-12,2024-02-11,0
CUST_B1F657C5,38.23073782211584,15.53319028237731,4.11,26,0,22.56,Basic,USA,Mobile,2020-09-21,2024-01-31,0
CUST_167A44BE,47.55164204920906,17.138641666359042,6.6,26,3,26.1,Basic,USA,Mobile,2024-09-09,2024-10-30,0
CUST_7453EFB5,39.19562363101863,29.380677579297878,1.74,15,2,11.26,Standard,USA,Smart TV,2017-10-17,2024-06-27,0
CUST_6103E987,49.472505792516216,14.93362625997146,1.26,16,1,13.26,Basic,India,Mobile,2020-11-23,2024-10-04,0
CUST_59C34C42,32.61616785418924,26.463996049620082,0.32,27,2,14.19,Basic,India,Smart TV,2024-07-22,2024-07-16,0
CUST_96A84CE5,33.961614620224076,31.86309073817257,1.23,25,1,14.87,Standard,USA,Smart TV,2016-10-05,2024-11-28,0
CUST_16254499,52.83074935506155,,0.21,34,0,15.35,Standard,USA,Mobile,2018-01-18,2024-10-17,0
CUST_D5E986AF,31.878683823440937,14.498801910451217,4.87,25,1,22.48,Basic,UK,Smart TV,2020-02-15,2024-05-15,0
CUST_D03AB5B9,53.4372959818711,43.66466925434296,4.94,14,0,16.99,Standard,India,Web,2018-12-27,2024-06-19,0
CUST_4AA54389,45.65976995137566,54.247617687327654,1.62,23,2,17.0,Standard,India,Mobile,2020-05-19,2024-01-09,0
CUST_51AA8C5C,38.10289004744752,,0.9,23,1,14.23,Standard,India,Web,2019-08-03,2024-03-17,0
CUST_BA02FF4E,20.427699365870673,15.548521993893038,0.38,23,4,13.39,Basic,USA,Mobile,2021-07-05,2024-09-10,1
CUST_31753A6B,36.61706606929533,20.459044587232235,5.72,16,0,21.92,Basic,India,Web,2021-11-28,2024-09-14,0
CUST_0F292D49,38.27186274708381,23.506617353459692,6.3,18,1,19.56,Standard,UK,Mobile,2023-12-10,2024-02-08,0
CUST_4EB4E0E7,48.42262164166595,30.744546573823904,0.93,18,3,12.06,Standard,USA,Smart TV,2020-06-24,2024-01-25,0
CUST_D51926F3,52.097621327891204,23.86743699884892,2.92,16,3,10.76,Standard,USA,Web,2019-03-28,2024-11-14,0
CUST_09E4D5FC,31.08641894326666,29.438805685993064,0.9,14,1,5.28,Standard,India,Mobile,2015-01-11,2024-01-03,0
CUST_3DCCDFE5,44.542668230415316,,0.77,12,2,6.36,Standard,UK,Web,2018-09-16,2024-10-01,0
CUST_891D2228,44.23337931189784,29.5140123779814,0.06,17,1,7.97,Basic,UK,Web,2023-03-30,2024-03-04,0
CUST_0FFB5698,47.90672758764412,19.940799846003678,2.58,16,1,9.59,Basic,USA,Web,2020-01-18,2024-03-15,0
CUST_C93611D5,40.37814173941164,19.55023333923447,0.49,19,2,8.82,Standard,USA,Smart TV,2016-08-26,2024-03-03,0
CUST_D58C5A29,23.03725436586042,19.455432426328755,0.04,24,3,11.18,Basic,India,Mobile,2015-06-12,2024-03-19,1
CUST_40118B6B,37.16568013421859,65.06865934680174,0.33,15,3,6.54,Premium,India,Web,2017-01-24,2024-05-26,0
CUST_E8F4FF06,28.58329222923886,46.887990281114874,,22,2,15.27,Premium,Germany,Web,2018-10-29,2024-03-22,0
CUST_D17C97A2,37.53759327683669,30.94913378675149,3.32,10,3,13.2,Standard,India,Smart TV,2017-04-01,2024-02-07,0
CUST_0A7D0E63,48.88904507007373,45.50386287511967,0.68,16,2,8.87,Premium,USA,Web,2019-04-14,2024-07-27,0
CUST_A531691B,42.84418307832033,35.47578743617767,6.56,20,0,24.22,Standard,India,Web,2017-03-02,2024-04-02,0
CUST_206B87B0,47.12199317551836,26.530318126239028,1.02,24,5,14.46,Standard,USA,Web,2015-08-01,2024-05-26,0
CUST_7A834853,43.50686484812541,13.185024009243728,1.21,31,6,14.58,Basic,USA,Smart TV,2019-05-26,2024-07-11,1
CUST_3B096980,26.405264552767925,23.124152716190054,0.74,17,0,12.32,Standard,USA,Web,2015-01-25,2024-02-17,1
CUST_71071F15,22.02441254783993,21.617463042037187,0.88,20,3,12.97,Standard,India,Web,2024-07-08,2024-08-26,1
CUST_BF1AB60A,40.079413322108564,14.789119757903395,0.23,24,2,11.43,Basic,India,Mobile,2021-06-30,2024-11-18,0
CUST_A8B9F944,34.319412444947936,12.970809412208661,1.05,21,1,16.65,Basic,India,Mobile,2020-01-30,2024-11-01,0
CUST_E9CB961F,28.262712885124294,32.8785491018163,5.89,20,2,20.41,Standard,USA,Mobile,2024-08-21,2024-05-25,0
CUST_EB8E16F8,22.84980246006084,28.920367042442553,3.5,26,5,18.28,Basic,Canada,Mobile,2022-04-04,2024-04-09,1
CUST_5E0B729C,33.52702370022278,14.242671076922322,6.24,24,2,26.13,Basic,USA,Web,2019-01-02,2024-12-14,0
CUST_40C2F8F4,36.9448228598225,17.884246448933308,0.33,25,3,11.94,Basic,USA,Web,2023-12-05,2024-03-28,1
CUST_ED72E7AD,44.16716325358305,41.25584574445018,1.82,13,2,11.04,Premium,USA,Mobile,2021-03-14,2024-01-28,0
CUST_38881A9E,41.550599954685026,17.064183611266976,0.78,21,6,7.48,Basic,Canada,Mobile,2023-03-29,2024-07-03,1
CUST_2B067409,50.84073660425695,26.843222201307363,3.83,24,2,20.2,Standard,USA,Smart TV,2022-06-15,2024-01-05,0
CUST_EA5B1AAB,29.283988436617506,23.78038401128929,10.0,25,3,32.6,Standard,UK,Mobile,2017-12-18,2024-11-21,0
CUST_3E412A0C,46.23506493830646,33.66956386329893,5.07,20,1,21.98,Standard,UK,Mobile,2016-09-10,2024-10-23,0
CUST_957B2B1B,38.26079850837134,16.121844755707087,0.11,20,4,8.01,Basic,USA,Mobile,2024-04-16,2024-06-09,1
CUST_3A161202,42.48034477948784,25.623905426318565,1.14,20,1,13.63,Standard,UK,Web,2015-12-04,2024-04-28,0
CUST_2409FFA1,34.57458266940785,26.924852498117485,0.09,17,3,8.37,Standard,USA,Mobile,2024-08-06,2024-03-02,0
CUST_A51EF8E9,48.22542525558006,27.07123169581413,,21,0,11.7,Standard,UK,Smart TV,2024-03-19,2024-02-19,0
CUST_1B3CC35E,39.529294274681824,26.37168133036765,0.25,17,1,8.66,Standard,Canada,Mobile,2015-02-15,2024-05-07,0
CUST_03C96E2C,32.098793452936576,27.093108208682178,0.97,19,1,10.96,Basic,Canada,Smart TV,2023-12-23,2024-08-28,0
CUST_EC2F74ED,38.0905301496932,67.26607190282304,1.09,12,0,7.94,Premium,India,Mobile,2020-05-02,2024-11-27,0
CUST_6E1D77CF,34.990784842746876,75.37948188989162,1.53,18,0,11.87,Premium,India,Mobile,2023-05-03,2024-01-11,0
CUST_95F1CF97,40.57636535246203,19.680397275206353,1.56,20,3,9.18,Basic,India,Mobile,2020-06-07,2024-07-15,0
CUST_B8940453,25.866262728971225,9.031443314516865,,32,2,24.67,Basic,Canada,Mobile,2019-12-31,2024-12-17,0
CUST_34B6D2C2,38.166725911752984,32.20235327668464,0.46,15,2,6.76,Standard,USA,Mobile,2018-11-24,2024-02-08,0
CUST_16C820E2,41.21842422934313,26.058727137855566,0.52,15,2,8.52,Standard,USA,Mobile,2017-06-15,2024-11-14,0
CUST_42DDADA4,39.89150605649549,44.584032183933665,2.96,13,1,15.97,Standard,USA,Web,2020-09-18,2024-06-12,0
CUST_8AA74E1D,50.988517242904194,28.22903074390732,2.54,16,2,15.48,Standard,India,Smart TV,2020-05-20,2024-01-20,0
CUST_6171A5E4,43.60142013099659,24.829820981616308,0.5,24,0,13.89,Standard,Canada,Web,2016-03-23,2024-08-12,0
CUST_8F2995AF,39.393918889402826,42.10523962461453,5.74,20,1,18.32,Premium,UK,Web,2023-07-14,2024-12-28,0
CUST_9009FF56,41.60030491257028,47.23441376877071,1.2,19,1,10.21,Standard,USA,Web,2017-08-10,2024-06-19,0
CUST_54A10DF7,41.49325561285471,13.616257928472697,1.37,23,5,13.28,Basic,India,Mobile,2015-02-27,2024-05-17,1
CUST_FA8AF818,45.998598379525475,17.29072790216019,1.64,22,3,16.12,Basic,Canada,Web,2020-07-09,2024-06-20,0
CUST_A6D9625F,22.180425270293366,24.651831216971516,1.17,21,3,13.83,Basic,India,Web,2024-01-14,2024-08-19,0
CUST_A246D873,33.0993444880975,27.20919988940533,2.45,22,4,18.67,Standard,USA,Web,2019-04-30,2024-05-01,0
CUST_6F1CAD3F,25.155584228538178,23.953102477832363,1.48,22,5,14.96,Basic,Canada,Smart TV,2019-06-12,2024-06-16,1
CUST_E10EFBFE,50.46130943907617,30.852776670110583,0.9,21,0,13.69,Standard,USA,Web,2024-01-20,2024-12-28,0
CUST_9ABE4263,38.38427737686026,37.564336915087104,7.05,23,1,26.3,Basic,USA,Smart TV,2022-11-30,2024-07-14,0
CUST_66748EDC,33.04971715167841,56.61453900786151,1.11,15,0,10.19,Premium,USA,Web,2016-10-23,2024-05-28,0
CUST_1300FC75,45.72183340188356,32.45554033395851,3.6,22,2,14.9,Standard,USA,Mobile,2024-10-14,2024-04-14,0
CUST_FA4B94AA,42.548027380227445,18.089088090978137,1.28,24,3,13.69,Basic,India,Mobile,2019-11-19,2024-04-29,0
CUST_77B92D8D,30.652178787716238,25.246194856212163,1.71,20,2,15.07,Standard,India,Web,2024-05-16,2024-04-15,0
CUST_CD2108B3,37.29485193200303,99.60806663594504,0.81,84,2,18.67,Basic,India,Mobile,2019-10-16,2024-11-07,0
CUST_9558A336,37.54365641134182,31.098495448981165,4.19,16,3,15.61,Standard,Germany,Mobile,2018-04-27,2024-08-08,0
CUST_67527E8B,23.039864511290727,30.06974720144185,4.01,24,3,22.0,Basic,Canada,Web,2019-11-08,2024-03-14,0
CUST_4DFC3FDD,31.017726787405095,65.471073326949,0.07,13,2,5.56,Premium,USA,Web,2018-02-01,2024-01-15,0
CUST_60D5039B,35.4007256209955,21.297540763764783,0.19,27,1,13.13,Basic,USA,Mobile,2020-10-31,2024-02-12,0
CUST_654D9C7B,38.48554633064537,28.204924138520727,7.67,17,3,19.4,Standard,USA,Web,2024-03-27,2024-02-01,0
CUST_47EB5E4E,26.372120122292465,77.85067123127483,,10,1,20.72,Premium,USA,Mobile,2021-10-04,2024-03-05,0
CUST_EE229708,49.003935968949804,20.504822586152464,2.12,26,3,17.91,Basic,Canada,Web,2021-11-08,2024-11-12,0
CUST_6ACCD501,36.71717198156915,26.490769063237543,2.04,23,2,14.23,Standard,USA,Web,2021-01-31,2024-12-26,0
CUST_AB1A0029,37.44184935306906,16.657414821708638,5.02,20,2,23.57,Basic,UK,Mobile,2021-02-23,2024-12-17,0
CUST_3B80B3DD,41.54147753692383,26.252647043245506,0.45,14,1,7.71,Standard,India,Mobile,2023-09-30,2024-08-18,1
CUST_961B6E7D,31.12373998350141,16.950689826491452,3.18,29,3,23.68,Basic,Germany,Web,2018-07-14,2024-11-01,0
CUST_CA90F556,40.85159592761332,36.13192408677905,1.94,15,2,8.64,Standard,India,Smart TV,2024-11-25,2024-07-21,0
CUST_4A530C32,36.085409270263355,26.56279123040297,4.08,15,3,18.06,Standard,UK,Mobile,2020-10-11,2024-08-13,0
CUST_F5E5911B,30.532128610069176,16.346476906564725,0.09,18,2,11.11,Basic,USA,Smart TV,2022-07-26,2024-04-30,1
CUST_8DA9C4EE,40.88482531780466,37.4119780476144,,25,1,17.72,Standard,UK,Mobile,2024-05-21,2024-04-04,0
CUST_B8E0FCDD,54.036858082853335,25.48248662189126,2.44,29,1,18.59,Basic,Canada,Smart TV,2021-07-25,2024-07-29,0
CUST_FC8E8A3B,43.34945407601779,38.96314952139437,5.51,26,0,22.44,Standard,USA,Web,2020-12-10,2024-02-14,0
CUST_10B5354F,44.093625322030306,16.422976976446385,3.39,18,3,18.01,Basic,Germany,Smart TV,2016-04-01,2024-06-16,0
CUST_307576F6,30.744919043365933,32.74880016872311,6.36,20,2,21.36,Basic,India,Mobile,2016-08-24,2024-10-19,0
CUST_BFD90EE1,23.155163371526662,35.86449513041084,6.55,20,2,18.52,Basic,Canada,Mobile,2017-04-15,2024-07-22,0
CUST_9F840769,51.6368974895962,20.75791425134386,1.57,23,2,17.02,Standard,USA,Smart TV,2016-11-02,2024-05-26,0
CUST_F91424B9,58.35169562834155,14.859667036108423,0.44,21,4,11.99,Basic,USA,Mobile,2019-05-23,2024-04-29,1
CUST_B0B43819,51.81070554226255,23.139416580479914,2.99,25,2,18.01,Standard,USA,Web,2015-02-07,2024-04-08,0
CUST_36779AD9,34.994252464558635,45.23249489136891,6.21,22,2,22.79,Premium,India,Mobile,2018-09-14,2024-12-09,0
CUST_9D03E424,26.985111455188168,43.37702522891325,0.23,11,2,10.82,Premium,UK,Smart TV,2018-11-27,2024-10-11,0
CUST_963C09E3,27.907010205654487,19.206371448799032,2.45,16,2,12.36,Basic,USA,Mobile,2020-05-08,2024-01-23,0
CUST_EDEB8A82,21.464927897911764,14.729607350801023,0.37,17,3,8.53,Basic,Canada,Mobile,2022-02-02,2024-07-09,1
CUST_79BDF1A5,36.048295025163746,21.428466511714962,0.08,30,4,14.54,Basic,Germany,Web,2015-07-31,2024-03-27,0
CUST_DF6DD022,53.01470572113138,20.7201304377532,3.41,18,4,14.45,Basic,India,Mobile,2020-11-28,2024-09-11,1
CUST_3D6296C7,36.01166373766531,31.09077742111304,3.44,17,2,14.65,Standard,UK,Web,2016-02-12,2024-01-10,0
CUST_980D4EC5,41.379172123887464,24.993425630579775,2.75,24,1,18.14,Standard,India,Smart TV,2015-10-09,2024-03-24,0
CUST_844E1416,50.72431551639718,18.231936655667,5.88,17,6,19.35,Basic,UK,Web,2015-01-21,2024-09-11,1
CUST_5D4F6254,32.72490881775712,42.773684316004136,0.25,21,1,7.35,Standard,India,Mobile,2016-10-06,2024-04-03,0
CUST_11684B76,55.748464328312906,27.538336735690006,0.33,22,3,8.92,Standard,Canada,Mobile,2021-10-18,2024-07-05,0
CUST_0735D440,56.39367040283898,30.787728742743116,6.0,16,5,21.19,Standard,Canada,Mobile,2021-08-01,2024-06-15,0
